STT,Tên Shop,Địa Chỉ Shop,Link Website / Link Shop,Tên Sản Phẩm,Giá Cả,Mô Tả Sản Phẩm,Link Hình Ảnh,Link Sản Phẩm (Chi Tiết)
828,SÀI GÒN GIFTS,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=1234534567,"BÓ HOA LEN TULIP HƯỚNG DƯƠNG GẮN BÌA CỨNG QUÀ TẶNG LỄ KỈ YẾU KỶ YẾU TỐT NGHIỆP, 8/3, 20/10, 20/11, VALENTINE,...",35.000 ₫,"Đặc sản chất lượng - BÓ HOA LEN TULIP HƯỚNG DƯƠNG GẮN BÌA CỨNG QUÀ TẶNG LỄ KỈ YẾU KỶ YẾU TỐT NGHIỆP, 8/3, 20/10, 20/11, VALENTINE,...",https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m87skbwu1chz8e,https://shopee.vn/BÓ-HOA-LEN-TULIP-HƯỚNG-DƯƠNG-GẮN-BÌA-CỨNG-QUÀ-TẶNG-LỄ-KỈ-YẾU-KỶ-YẾU-TỐT-NGHIỆP-8-3-20-10-20-11-VALENTINE-...-i.1234534567.26281879424?extraParams=%7B%22display_model_id%22%3A79550221408%2C%22model_selection_logic%22%3A3%7D
829,SÀI GÒN GIFTS,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=1234534567,"GIFT BOX SET QUÀ TẶNG 6 MÓN NẾN THƠM GẤU BÔNG LY SỨ DÀNH CHO NAM NỮ Ý NGHĨA, QUÀ SINH NHẬT, TỐT NGHIỆP, NGÀY KỈ NIỆM",89.000 ₫,"Đặc sản chất lượng - GIFT BOX SET QUÀ TẶNG 6 MÓN NẾN THƠM GẤU BÔNG LY SỨ DÀNH CHO NAM NỮ Ý NGHĨA, QUÀ SINH NHẬT, TỐT NGHIỆP, NGÀY KỈ NIỆM",https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m95z59hu68oecb,https://shopee.vn/GIFT-BOX-SET-QUÀ-TẶNG-6-MÓN-NẾN-THƠM-GẤU-BÔNG-LY-SỨ-DÀNH-CHO-NAM-NỮ-Ý-NGHĨA-QUÀ-SINH-NHẬT-TỐT-NGHIỆP-NGÀY-KỈ-NIỆM-i.1234534567.26185169245?extraParams=%7B%22display_model_id%22%3A89175876604%2C%22model_selection_logic%22%3A3%7D
830,SÀI GÒN GIFTS,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=1234534567,"CHẬU HOA LEN, BÓ HOA LEN, BÚP BÊ LEN HOẢ TỐC",409.000 ₫,"Đặc sản chất lượng - CHẬU HOA LEN, BÓ HOA LEN, BÚP BÊ LEN HOẢ TỐC",https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdd5c26ujycc69,https://shopee.vn/CHẬU-HOA-LEN-BÓ-HOA-LEN-BÚP-BÊ-LEN-HOẢ-TỐC-i.1234534567.40662604426?extraParams=%7B%22display_model_id%22%3A249244641804%2C%22model_selection_logic%22%3A3%7D
831,SÀI GÒN GIFTS,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=1234534567,HỘP QUÀ GẤU KÈM BÓ HOA ĐÁNG YÊU,139.999 ₫,Đặc sản chất lượng - HỘP QUÀ GẤU KÈM BÓ HOA ĐÁNG YÊU,https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m6ni48p7s7js37,https://shopee.vn/HỘP-QUÀ-GẤU-KÈM-BÓ-HOA-ĐÁNG-YÊU-i.1234534567.29027376931?extraParams=%7B%22display_model_id%22%3A242724715706%2C%22model_selection_logic%22%3A3%7D
832,Minkyu Gift Thế Giới Quà Tặng,Thành phố Hà Nội,https://shopee.vn/search?shop=1346263889,[SALE 15.6]  Sổ Tô Màu Học Tiếng Anh 50 Tranh Đa Dạng Chủ Đề Giấy Dày Tô Thoả Thích Lò Xo Cao Cấp,34.000 ₫,Đặc sản chất lượng - [SALE 15.6]  Sổ Tô Màu Học Tiếng Anh 50 Tranh Đa Dạng Chủ Đề Giấy Dày Tô Thoả Thích Lò Xo Cao Cấp,https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mg8y4vmbpedp9c,https://shopee.vn/-SALE-15.6-Sổ-Tô-Màu-Học-Tiếng-Anh-50-Tranh-Đa-Dạng-Chủ-Đề-Giấy-Dày-Tô-Thoả-Thích-Lò-Xo-Cao-Cấp-i.1346263889.44475374423?extraParams=%7B%22display_model_id%22%3A157977850843%2C%22model_selection_logic%22%3A3%7D
833,Minkyu Gift Thế Giới Quà Tặng,Thành phố Hà Nội,https://shopee.vn/search?shop=1346263889,"[SALE 15.6] Huy Hiệu 4.4cm In Theo Yêu Cầu, Huy Hiệu In Hình Ghép Mặt, Logo, Pin Cài Áo, Balo",18.000 ₫,"Đặc sản chất lượng - [SALE 15.6] Huy Hiệu 4.4cm In Theo Yêu Cầu, Huy Hiệu In Hình Ghép Mặt, Logo, Pin Cài Áo, Balo",https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mby7ct6fnte648,https://shopee.vn/-SALE-15.6-Huy-Hiệu-4.4cm-In-Theo-Yêu-Cầu-Huy-Hiệu-In-Hình-Ghép-Mặt-Logo-Pin-Cài-Áo-Balo-i.1346263889.26886435193?extraParams=%7B%22display_model_id%22%3A206076987358%2C%22model_selection_logic%22%3A3%7D
834,Minkyu Gift Thế Giới Quà Tặng,Thành phố Hà Nội,https://shopee.vn/search?shop=1346263889,"[20 CHỦ ĐỀ] Tập Tranh Trí Tuệ Tô Màu Rời Đa Dạng Chủ Đề, Giúp Bé Vừa Sáng Tạo Vừa Học Tiếng Anh",24.000 ₫,"Đặc sản chất lượng - [20 CHỦ ĐỀ] Tập Tranh Trí Tuệ Tô Màu Rời Đa Dạng Chủ Đề, Giúp Bé Vừa Sáng Tạo Vừa Học Tiếng Anh",https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjozbo45jq4l3e,https://shopee.vn/-20-CHỦ-ĐỀ-Tập-Tranh-Trí-Tuệ-Tô-Màu-Rời-Đa-Dạng-Chủ-Đề-Giúp-Bé-Vừa-Sáng-Tạo-Vừa-Học-Tiếng-Anh-i.1346263889.42177363075?extraParams=%7B%22display_model_id%22%3A196355983969%2C%22model_selection_logic%22%3A3%7D
835,Minkyu Gift Thế Giới Quà Tặng,Thành phố Hà Nội,https://shopee.vn/search?shop=1346263889,"[SALE 15.6] Bộ Bài Tarot Smith-Waite Centennial 78 Lá Đầy Đủ, Có Hướng Dẫn, Hộp Nhỏ Gọn, Cao Cấp",39.000 ₫,"Đặc sản chất lượng - [SALE 15.6] Bộ Bài Tarot Smith-Waite Centennial 78 Lá Đầy Đủ, Có Hướng Dẫn, Hộp Nhỏ Gọn, Cao Cấp",https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mpdht4dh24ge74,https://shopee.vn/-SALE-15.6-Bộ-Bài-Tarot-Smith-Waite-Centennial-78-Lá-Đầy-Đủ-Có-Hướng-Dẫn-Hộp-Nhỏ-Gọn-Cao-Cấp-i.1346263889.28419427995?extraParams=%7B%22display_model_id%22%3A405276834129%2C%22model_selection_logic%22%3A3%7D
836,Minkyu Gift Thế Giới Quà Tặng,Thành phố Hà Nội,https://shopee.vn/search?shop=1346263889,"MÔ HÌNH ACRYLIC Kamen Rider 15cm, Mô Hình Cao Cấp RyuKi, Kuga, Decade, Decor, Trang Trí Sưu Tầm",39.000 ₫,"Đặc sản chất lượng - MÔ HÌNH ACRYLIC Kamen Rider 15cm, Mô Hình Cao Cấp RyuKi, Kuga, Decade, Decor, Trang Trí Sưu Tầm",https://down-vn.img.susercontent.com/file/sg-11134201-7rd74-m7t6q0zrflc714,https://shopee.vn/MÔ-HÌNH-ACRYLIC-Kamen-Rider-15cm-Mô-Hình-Cao-Cấp-RyuKi-Kuga-Decade-Decor-Trang-Trí-Sưu-Tầm-i.1346263889.26680908233?extraParams=%7B%22display_model_id%22%3A177063536016%2C%22model_selection_logic%22%3A3%7D
837,Minkyu Gift Thế Giới Quà Tặng,Thành phố Hà Nội,https://shopee.vn/search?shop=1346263889,Lót Chuột In Theo Yêu Cầu Dày 3mm Bo Viền Cao Cấp Phụ Kiện Máy Tính Pad Chuột In Hình Cá Nhân,44.000 ₫,Đặc sản chất lượng - Lót Chuột In Theo Yêu Cầu Dày 3mm Bo Viền Cao Cấp Phụ Kiện Máy Tính Pad Chuột In Hình Cá Nhân,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mlzsiweb3o5h19,https://shopee.vn/Lót-Chuột-In-Theo-Yêu-Cầu-Dày-3mm-Bo-Viền-Cao-Cấp-Phụ-Kiện-Máy-Tính-Pad-Chuột-In-Hình-Cá-Nhân-i.1346263889.56807397173?extraParams=%7B%22display_model_id%22%3A350657625377%2C%22model_selection_logic%22%3A3%7D
838,Minkyu Gift Thế Giới Quà Tặng,Thành phố Hà Nội,https://shopee.vn/search?shop=1346263889,[Hỏa Tốc] Túi Tote Canvas Vải Bố In Hình Theo Yêu Cầu 2 Nhiều Kích Thước Quà Tặng Độc Đáo,59.000 ₫,Đặc sản chất lượng - [Hỏa Tốc] Túi Tote Canvas Vải Bố In Hình Theo Yêu Cầu 2 Nhiều Kích Thước Quà Tặng Độc Đáo,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mmk8bpb8lxc23a,https://shopee.vn/-Hỏa-Tốc-Túi-Tote-Canvas-Vải-Bố-In-Hình-Theo-Yêu-Cầu-2-Nhiều-Kích-Thước-Quà-Tặng-Độc-Đáo-i.1346263889.53258114150?extraParams=%7B%22display_model_id%22%3A310722321489%2C%22model_selection_logic%22%3A3%7D
839,Minkyu Gift Thế Giới Quà Tặng,Thành phố Hà Nội,https://shopee.vn/search?shop=1346263889,"50 Huy Hiệu Lớp Câu Lạc Bộ In Theo Yêu Cầu, Ảnh Đẹp, Bóng Nét, Pin Cài Áo, Balo, Túi Xách, Decor",57.039 ₫,"Đặc sản chất lượng - 50 Huy Hiệu Lớp Câu Lạc Bộ In Theo Yêu Cầu, Ảnh Đẹp, Bóng Nét, Pin Cài Áo, Balo, Túi Xách, Decor",https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-ma2jknxx101ud3,https://shopee.vn/50-Huy-Hiệu-Lớp-Câu-Lạc-Bộ-In-Theo-Yêu-Cầu-Ảnh-Đẹp-Bóng-Nét-Pin-Cài-Áo-Balo-Túi-Xách-Decor-i.1346263889.42900308976?extraParams=%7B%22display_model_id%22%3A305089059769%2C%22model_selection_logic%22%3A3%7D
840,Minkyu Gift Thế Giới Quà Tặng,Thành phố Hà Nội,https://shopee.vn/search?shop=1346263889,[Tặng Huy Hiệu] Bộ Thẻ Bóng Đá Việt Nam Asia Cup 2025 Thẻ Cán Nhựa Nhám Chống Xước Cao Cấp,39.000 ₫,Đặc sản chất lượng - [Tặng Huy Hiệu] Bộ Thẻ Bóng Đá Việt Nam Asia Cup 2025 Thẻ Cán Nhựa Nhám Chống Xước Cao Cấp,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mm1ovcs6ozk10a,https://shopee.vn/-Tặng-Huy-Hiệu-Bộ-Thẻ-Bóng-Đá-Việt-Nam-Asia-Cup-2025-Thẻ-Cán-Nhựa-Nhám-Chống-Xước-Cao-Cấp-i.1346263889.28622860572?extraParams=%7B%22display_model_id%22%3A410663934703%2C%22model_selection_logic%22%3A3%7D
841,Minkyu Gift Thế Giới Quà Tặng,Thành phố Hà Nội,https://shopee.vn/search?shop=1346263889,"Hộp Bút Sáp 36 Màu Dầu Cho Bé Tập Tô Nhập Khẩu Cao Cấp, Màu Sắc Tươi Sáng, An Toàn Có Hộp Đựng",52.920 ₫,"Đặc sản chất lượng - Hộp Bút Sáp 36 Màu Dầu Cho Bé Tập Tô Nhập Khẩu Cao Cấp, Màu Sắc Tươi Sáng, An Toàn Có Hộp Đựng",https://down-vn.img.susercontent.com/file/sg-11134201-825al-mgg1sxnxbv9rbc,https://shopee.vn/Hộp-Bút-Sáp-36-Màu-Dầu-Cho-Bé-Tập-Tô-Nhập-Khẩu-Cao-Cấp-Màu-Sắc-Tươi-Sáng-An-Toàn-Có-Hộp-Đựng-i.1346263889.43775961604?extraParams=%7B%22display_model_id%22%3A405465319259%2C%22model_selection_logic%22%3A3%7D
842,Tạp Hoá GiGiShop,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=427079515,bình giữ nhiệt Chuk tea and coffee,99.000 ₫,Đặc sản chất lượng - bình giữ nhiệt Chuk tea and coffee,https://down-vn.img.susercontent.com/file/sg-11134201-22120-83hkmbnlk7kv01,https://shopee.vn/bình-giữ-nhiệt-Chuk-tea-and-coffee-i.427079515.19268996473?extraParams=%7B%22display_model_id%22%3A137277755780%2C%22model_selection_logic%22%3A3%7D
843,Tạp Hoá GiGiShop,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=427079515,Ấn Phẩm Quà Tặng Doraemon x CGV LotteCinema 2026,30.000 ₫,Đặc sản chất lượng - Ấn Phẩm Quà Tặng Doraemon x CGV LotteCinema 2026,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mo6o1bcjbu2we4,https://shopee.vn/Ấn-Phẩm-Quà-Tặng-Doraemon-x-CGV-LotteCinema-2026-i.427079515.40080848673?extraParams=%7B%22display_model_id%22%3A360915258457%2C%22model_selection_logic%22%3A3%7D
844,Tạp Hoá GiGiShop,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=427079515,Móc Khoá Doraemon - Keychain Doraemon CGV 2026,290.000 ₫,Đặc sản chất lượng - Móc Khoá Doraemon - Keychain Doraemon CGV 2026,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mo7xe33441dvc3,https://shopee.vn/Móc-Khoá-Doraemon-Keychain-Doraemon-CGV-2026-i.427079515.52910476857?extraParams=%7B%22display_model_id%22%3A340919226480%2C%22model_selection_logic%22%3A3%7D
845,Tạp Hoá GiGiShop,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=427079515,Móc Khoá Doraemon - Keychain Doraemon x quà tặng Lotte  Cinema 2026,175.000 ₫,Đặc sản chất lượng - Móc Khoá Doraemon - Keychain Doraemon x quà tặng Lotte  Cinema 2026,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mo53ypevdb0le1,https://shopee.vn/Móc-Khoá-Doraemon-Keychain-Doraemon-x-quà-tặng-Lotte-Cinema-2026-i.427079515.45260326845?extraParams=%7B%22display_model_id%22%3A325905399881%2C%22model_selection_logic%22%3A3%7D
846,Tạp Hoá GiGiShop,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=427079515,Gấu Bông Doraemon Ngồi Xe - quà tặng CGV 2026,490.000 ₫,Đặc sản chất lượng - Gấu Bông Doraemon Ngồi Xe - quà tặng CGV 2026,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mo7vyry67fgl6a,https://shopee.vn/Gấu-Bông-Doraemon-Ngồi-Xe-quà-tặng-CGV-2026-i.427079515.52060485008?extraParams=%7B%22display_model_id%22%3A335919050256%2C%22model_selection_logic%22%3A3%7D
847,Tạp Hoá GiGiShop,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=427079515,[HỘP 24 GÓI] Kẹo Socola Sữa M&M Gói 37g - Kẹo Socola Nhân Đậu Phộng,240.000 ₫,Đặc sản chất lượng - [HỘP 24 GÓI] Kẹo Socola Sữa M&M Gói 37g - Kẹo Socola Nhân Đậu Phộng,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mn8q9u20vs3m69,https://shopee.vn/-HỘP-24-GÓI-Kẹo-Socola-Sữa-M-M-Gói-37g-Kẹo-Socola-Nhân-Đậu-Phộng-i.427079515.47459135595?extraParams=%7B%22display_model_id%22%3A196383249139%2C%22model_selection_logic%22%3A3%7D
848,Tạp Hoá GiGiShop,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=427079515,Ly Hoppers Combo CGV x LotteCinema,242.000 ₫,Đặc sản chất lượng - Ly Hoppers Combo CGV x LotteCinema,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mlefystc9clh68,https://shopee.vn/Ly-Hoppers-Combo-CGV-x-LotteCinema-i.427079515.47306732803?extraParams=%7B%22display_model_id%22%3A330719760215%2C%22model_selection_logic%22%3A3%7D
849,Tạp Hoá GiGiShop,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=427079515,"[HOT] Nón ""FEDORA POPCORN"" Michael Jackson - Hộp bắp rang X CGV",375.000 ₫,"Đặc sản chất lượng - [HOT] Nón ""FEDORA POPCORN"" Michael Jackson - Hộp bắp rang X CGV",https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mn8dlu6n3nd00f,https://shopee.vn/-HOT-Nón-FEDORA-POPCORN-Michael-Jackson-Hộp-bắp-rang-X-CGV-i.427079515.40430195493?extraParams=%7B%22display_model_id%22%3A330806601053%2C%22model_selection_logic%22%3A3%7D
850,Tạp Hoá GiGiShop,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=427079515,Chăn và bình Mario Galaxy x CGV 2026,220.000 ₫,Đặc sản chất lượng - Chăn và bình Mario Galaxy x CGV 2026,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mmit1ga4f954fa,https://shopee.vn/Chăn-và-bình-Mario-Galaxy-x-CGV-2026-i.427079515.42229682705?extraParams=%7B%22display_model_id%22%3A355716552817%2C%22model_selection_logic%22%3A3%7D
851,Tạp Hoá GiGiShop,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=427079515,Blindbox Đồ Chơi Ngựa Chiêu Tài Pepsi 2026,55.000 ₫,Đặc sản chất lượng - Blindbox Đồ Chơi Ngựa Chiêu Tài Pepsi 2026,https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mj77j10qjh8h92,https://shopee.vn/Blindbox-Đồ-Chơi-Ngựa-Chiêu-Tài-Pepsi-2026-i.427079515.50354294571?extraParams=%7B%22display_model_id%22%3A254138504171%2C%22model_selection_logic%22%3A3%7D
852,Chai lọ Thủy tinh TRACY SHOP,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=20814989,"Bình Trái Tim Thuỷ Tinh Nắp Gỗ 500ML Dùng Trang Trí, Decor, Quà Tặng  - Tặng kèm dây gai trang trí",29.900 ₫,"Đặc sản chất lượng - Bình Trái Tim Thuỷ Tinh Nắp Gỗ 500ML Dùng Trang Trí, Decor, Quà Tặng  - Tặng kèm dây gai trang trí",https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mo86m5auutqg8a,https://shopee.vn/Bình-Trái-Tim-Thuỷ-Tinh-Nắp-Gỗ-500ML-Dùng-Trang-Trí-Decor-Quà-Tặng-Tặng-kèm-dây-gai-trang-trí-i.20814989.15465183345?extraParams=%7B%22display_model_id%22%3A325920433614%2C%22model_selection_logic%22%3A3%7D
853,Chai lọ Thủy tinh TRACY SHOP,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=20814989,"Chai Lọ Thủy Tinh Đựng Dầu Ăn, Nước Mắm, Nước Tương và Gia Vị Khác",34.900 ₫,"Đặc sản chất lượng - Chai Lọ Thủy Tinh Đựng Dầu Ăn, Nước Mắm, Nước Tương và Gia Vị Khác",https://down-vn.img.susercontent.com/file/33402e021fdf0958fa48c2bf312b7e8b,https://shopee.vn/Chai-Lọ-Thủy-Tinh-Đựng-Dầu-Ăn-Nước-Mắm-Nước-Tương-và-Gia-Vị-Khác-i.20814989.9944692742?extraParams=%7B%22display_model_id%22%3A93025239494%2C%22model_selection_logic%22%3A3%7D
854,Chai lọ Thủy tinh TRACY SHOP,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=20814989,"Chai Thuỷ Tinh Vuông Đựng Dầu ăn, Nước tương, Nước Mắm 250 - 500ml",12.900 ₫,"Đặc sản chất lượng - Chai Thuỷ Tinh Vuông Đựng Dầu ăn, Nước tương, Nước Mắm 250 - 500ml",https://down-vn.img.susercontent.com/file/31b25303e7a3ad692db2d3670d5db344,https://shopee.vn/Chai-Thuỷ-Tinh-Vuông-Đựng-Dầu-ăn-Nước-tương-Nước-Mắm-250-500ml-i.20814989.14918123779?extraParams=%7B%22display_model_id%22%3A150846182257%2C%22model_selection_logic%22%3A3%7D
855,Chai lọ Thủy tinh TRACY SHOP,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=20814989,Bình nước thuỷ tinh SportLife 1 lít và 750ml kèm túi chống sốc,42.900 ₫,Đặc sản chất lượng - Bình nước thuỷ tinh SportLife 1 lít và 750ml kèm túi chống sốc,https://down-vn.img.susercontent.com/file/sg-11134201-22110-yxd1ru2jw9jv3e,https://shopee.vn/Bình-nước-thuỷ-tinh-SportLife-1-lít-và-750ml-kèm-túi-chống-sốc-i.20814989.2322578238?extraParams=%7B%22display_model_id%22%3A4625999125%2C%22model_selection_logic%22%3A3%7D
856,Chai lọ Thủy tinh TRACY SHOP,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=20814989,BÌNH THỦY TINH ĐẦU LÂU NÚT GỖ 400ml,33.900 ₫,Đặc sản chất lượng - BÌNH THỦY TINH ĐẦU LÂU NÚT GỖ 400ml,https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lz15kc0saqw19d,https://shopee.vn/BÌNH-THỦY-TINH-ĐẦU-LÂU-NÚT-GỖ-400ml-i.20814989.714492792?extraParams=%7B%22display_model_id%22%3A22916104930%2C%22model_selection_logic%22%3A3%7D
857,Chai lọ Thủy tinh TRACY SHOP,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=20814989,"Bình Thủy Tinh PONGDANG Detox 1000ml, 600ml",37.900 ₫,"Đặc sản chất lượng - Bình Thủy Tinh PONGDANG Detox 1000ml, 600ml",https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lz14fl2f0bil91,https://shopee.vn/Bình-Thủy-Tinh-PONGDANG-Detox-1000ml-600ml-i.20814989.2322559470?extraParams=%7B%22display_model_id%22%3A123724985136%2C%22model_selection_logic%22%3A3%7D
858,Chai lọ Thủy tinh TRACY SHOP,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=20814989,LY QUAI CẦM THỦY TINH LOẠI DÀY 400ML,27.900 ₫,Đặc sản chất lượng - LY QUAI CẦM THỦY TINH LOẠI DÀY 400ML,https://down-vn.img.susercontent.com/file/11670e36140a5f12b0e01e35f03d8e20,https://shopee.vn/LY-QUAI-CẦM-THỦY-TINH-LOẠI-DÀY-400ML-i.20814989.710609556?extraParams=%7B%22display_model_id%22%3A52127019801%2C%22model_selection_logic%22%3A3%7D
859,Chai lọ Thủy tinh TRACY SHOP,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=20814989,CHAI THỦY TINH HÌNH CÂY THÔNG 400ML,24.900 ₫,Đặc sản chất lượng - CHAI THỦY TINH HÌNH CÂY THÔNG 400ML,https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lz22jc7kwxpd7f,https://shopee.vn/CHAI-THỦY-TINH-HÌNH-CÂY-THÔNG-400ML-i.20814989.720464476?extraParams=%7B%22display_model_id%22%3A22916105557%2C%22model_selection_logic%22%3A3%7D
860,Chai lọ Thủy tinh TRACY SHOP,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=20814989,Bình thuỷ tinh Tháp EIFFEL nút gỗ,20.900 ₫,Đặc sản chất lượng - Bình thuỷ tinh Tháp EIFFEL nút gỗ,https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lyu6ub5g26h9eb,https://shopee.vn/Bình-thuỷ-tinh-Tháp-EIFFEL-nút-gỗ-i.20814989.17440433369?extraParams=%7B%22display_model_id%22%3A225623398629%2C%22model_selection_logic%22%3A3%7D
861,Chai lọ Thủy tinh TRACY SHOP,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=20814989,CHAI HỒ LÔ XOẮN 400ML NÚT GỖ,24.900 ₫,Đặc sản chất lượng - CHAI HỒ LÔ XOẮN 400ML NÚT GỖ,https://down-vn.img.susercontent.com/file/31e84cc63d61ba702efe7850c20f7815,https://shopee.vn/CHAI-HỒ-LÔ-XOẮN-400ML-NÚT-GỖ-i.20814989.4018098198?extraParams=%7B%22display_model_id%22%3A32127031205%2C%22model_selection_logic%22%3A3%7D
862,hoànggg linh,Thành phố Hà Nội,https://shopee.vn/search?shop=1772469350,LƯỠI CẮT KIM CƯƠNG SIÊU MỎNG CHO ĐA NĂNG GẠCH ĐÁ HOA CƯƠNG MARBLE GRANITE BÓNG KIẾNG XỊN RẺ SẮC,28.611 ₫,Đặc sản chất lượng - LƯỠI CẮT KIM CƯƠNG SIÊU MỎNG CHO ĐA NĂNG GẠCH ĐÁ HOA CƯƠNG MARBLE GRANITE BÓNG KIẾNG XỊN RẺ SẮC,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-morrfd4bjlsdd7,https://shopee.vn/LƯỠI-CẮT-KIM-CƯƠNG-SIÊU-MỎNG-CHO-ĐA-NĂNG-GẠCH-ĐÁ-HOA-CƯƠNG-MARBLE-GRANITE-BÓNG-KIẾNG-XỊN-RẺ-SẮC-i.1772469350.28194930473?extraParams=%7B%22display_model_id%22%3A302650453666%2C%22model_selection_logic%22%3A3%7D
863,hoànggg linh,Thành phố Hà Nội,https://shopee.vn/search?shop=1772469350,"Khóa An Toàn Tủ Lạnh Đa Năng Cho Trẻ Em - Chống Mở Ngẫu Nhiên,Ngăn Trẻ Mở Tủ,Chốt khóa tủ lạnh",11.088 ₫,"Đặc sản chất lượng - Khóa An Toàn Tủ Lạnh Đa Năng Cho Trẻ Em - Chống Mở Ngẫu Nhiên,Ngăn Trẻ Mở Tủ,Chốt khóa tủ lạnh",https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-morpffc3ukuj5a,https://shopee.vn/Khóa-An-Toàn-Tủ-Lạnh-Đa-Năng-Cho-Trẻ-Em-Chống-Mở-Ngẫu-Nhiên-Ngăn-Trẻ-Mở-Tủ-Chốt-khóa-tủ-lạnh-i.1772469350.46411251797?extraParams=%7B%22display_model_id%22%3A345978351666%2C%22model_selection_logic%22%3A3%7D
864,hoànggg linh,Thành phố Hà Nội,https://shopee.vn/search?shop=1772469350,"Ròng rọc nhỏ bằng hợp kim kẽm cho nhà kính gia dụng Ròng rọc lỗ thông hơi,INOX 304 hàng chất lượng",15.285 ₫,"Đặc sản chất lượng - Ròng rọc nhỏ bằng hợp kim kẽm cho nhà kính gia dụng Ròng rọc lỗ thông hơi,INOX 304 hàng chất lượng",https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-motjq4jtjhfy73,https://shopee.vn/Ròng-rọc-nhỏ-bằng-hợp-kim-kẽm-cho-nhà-kính-gia-dụng-Ròng-rọc-lỗ-thông-hơi-INOX-304-hàng-chất-lượng-i.1772469350.44131231817?extraParams=%7B%22display_model_id%22%3A282650434130%2C%22model_selection_logic%22%3A3%7D
865,hoànggg linh,Thành phố Hà Nội,https://shopee.vn/search?shop=1772469350,"Tấm lót cốc PVC màu trơn, phụ kiện ô tô, tấm lót cốc nước hình tròn chống trượt cho ô tô.",11.484 ₫,"Đặc sản chất lượng - Tấm lót cốc PVC màu trơn, phụ kiện ô tô, tấm lót cốc nước hình tròn chống trượt cho ô tô.",https://down-vn.img.susercontent.com/file/sg-11134201-822y0-mo542o7z94w640,https://shopee.vn/Tấm-lót-cốc-PVC-màu-trơn-phụ-kiện-ô-tô-tấm-lót-cốc-nước-hình-tròn-chống-trượt-cho-ô-tô.-i.1772469350.58111222633?extraParams=%7B%22display_model_id%22%3A370978196985%2C%22model_selection_logic%22%3A3%7D
